SMILES,bbb 
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,1
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.[Cl-].[H+],1
COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,1
O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,1
Cc1nccnc1N1CCCCC1,1
NC/C(=C/F)CCc1ccc(F)cc1,1
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,1
CN(C)CC[C@]1(c2ccccc2)CCc2ccccc2C1=O,1
c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,1
CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,1
C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1
NCC1CC(=O)N(Cc2ccccc2)C1,1
CN1CCOC(c2ccccc2)c2ccccc2C1,1
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,1
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,1
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,1
O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,1
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,1
COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,1
CC(=O)O.CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,1
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,1
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,1
NC(=O)C1CCCCO1,1
C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CC1)CC3,1
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,1
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1
CC(=O)Nc1ccc(O)cc1,1
CCC1(C)OC(=O)N(C)C1=O,1
CCC(=O)Nc1ccc(O)cc1,1
NC(=O)CN1C(=O)COc2ccccc21,1
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,1
CC(C)CCNCC1COc2ccccc2O1,1
C1CCc2nnnn2CC1,1
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,1
COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,1
OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,1
CC(=O)OC(c1ccccc1)C1CCCCN1,1
CC(C)(O)C(C)(O)c1ccc(Cl)cc1,1
C[C@H]1[C@H](c2ccccc2)OCCN1C,1
NNCCc1ccccc1.[Cl],1
CC(Cc1ccccc1)NN,1
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,1
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,1
CCOC(=O)C1(c2ccccc2)CCN(CCCNc2ccccc2)CC1,1
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,1
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1
CN(C)CCCN1c2ccccc2CCc2ccccc21,1
CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,1
COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,1
CCCNC(=O)N1CC(c2ccccc2)OC1=O,1
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1
CCCOC(=O)c1cncn1C(C)c1ccccc1,1
CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1
CN(C)CCCN1c2ccccc2Sc2cccnc21,1
CCC1(CC)C(=O)C=CNC1=O,1
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,1
c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,1
Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,1
Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,1
CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,1
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1
O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,1
CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1
Nc1nc2ccc(OC(F)(F)F)cc2s1.[Cl-].[H+],1
COC(F)(F)C(F)Br,1
COc1cc(C(=O)/C=C/N2CC=CC2)cc(OC)c1OC,1
O=C1CCC2CCC(=O)N12,1
Cc1cccc(/C=N/N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,1
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1
CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,1
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,1
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1
Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,1
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1
CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1
O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,1
c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31,1
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1
CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,1
O=C(O)/C=C\C(=O)O.c1csc(Cc2ccccc2OCC2CNCCO2)c1,1
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,1
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,1
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1
CN(C)CCCN1c2ccccc2C=Cc2sccc21,1
CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1
CCNC1(c2cccs2)CCCCC1=O,1
CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CCCC1(C)COB(c2ccc(C)cc2)OC1,1
Cc1cccc(N2CC(CO)OC2=O)c1,1
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1
Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1
COc1cc2c(cc1OC)[C@@H](c1ccccc1)CN(C)CC2,1
O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,1
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
CN1C(=O)OC(C)(C)C1=O,1
COc1cccc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1OC,1
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,1
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1
C=CCC(CC)(CC)C(N)=O,1
CCC(C)C(CC)C(N)=O,1
CCCC(CCC)C(N)=O,1
CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,1
C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,1
C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12,1
CCCCCCOc1nsnc1C1=CCCN(C)C1,1
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1
Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,1
CC1=C2C(c3cccc(Cl)c3)=NCCN=C2N(C)N1,1
[N-]=[N+]=O,1
O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,1
CC(Cc1ccccc1)n1cc([N-]C(=O)Nc2ccccc2)[o+]n1,1
CCc1c(C)[n+]([NH-])c(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,1
[N-]=[N+]=NCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,1
CC1CCCCC1(c1cccs1)N1CCCCC1,1
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,1
CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,1
CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3CC(Br)C2(Br)C1,1
CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,1
CC(=O)OCC(=O)OCCC(SC(=O)c1ccco1)=C(C)N(C=O)Cc1cnc(C)nc1N,1
CC(=O)NC(CCC(N)=O)C(=O)O,1
CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,1
CC(=O)Nc1nnc(S(N)(=O)=O)s1,1
CC(=O)OCCC(SC(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N,1
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,1
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1
CC(=O)OCC1=COC(OC(=O)CC(C)(C)OC(C)=O)C2C1=CC(OC(=O)CC(C)C)C21CO1,1
C=CC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1
O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,1
O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,1
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,1
CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1,1
CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO,1
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1
CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,1
COC1(F)C(F)(F)C1(F)Cl,1
C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2C(C)(O)CCC)C1C5,1
C=CCN1C(=O)OC(C)C1=O,1
CNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,1
COc1cccc2c1CC(CCCNCCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,1
O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,1
CC(=O)NCCn1c(C)cc(C=O)c1C,1
CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F,1
CCC(=O)OC1(c2ccccc2)CCN(C)CC1CC,1
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1
C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,1
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,1
CCC1(CC)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1
CCC(=O)OC1(C(=O)COC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,1
CC(C)n1cc2c3c(cccc31)C1CC(C(=O)NC3CCCCC3)CN(C)C1C2,1
CC(Cc1ccccc1)NC(C#N)c1ccccc1,1
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,1
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,1
CC(C)CCOC(CN1CCCC1)c1ccccc1,1
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
Nc1cccc(-n2ccccc2=O)c1,1
CC(N)Cc1ccccc1,1
CN(C)c1cnccn1,1
CCC(C)(C)O,1
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,1
COc1ccc(C(=O)N2CCCC2=O)cc1,1
COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,1
CCCNC(=O)c1ccc2c(c1)N(CCN1CCCC1)c1ccccc1S2,1
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,1
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1
O=C1OC(C(O)CO)C(O)=C1O,1
CC(=O)Oc1ccccc1C(=O)O,1
CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,1
CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,1
C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1
CN(C(=O)CNC(=O)C(N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,1
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,1
Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,1
O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,1
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,1
O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,1
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1
c1ccc2c(c1)CCN1CCNCC21,1
c1ccc2c(c1)cc1n2CCCNC1,1
CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,1
O=c1[nH]c2ccccc2c(=O)n1CCN1CC2CC(c3ccc(F)cc3)C2C1,1
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1
CCC1(CC)C(=O)NC(=O)NC1=O,1
Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,1
O=C(CCCl)NCc1ccccc1,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,1
COCC1CN(c2ccc(OCCC(O)C(F)(F)F)cc2)C(=O)O1,1
CCC1(C)CC(=O)NC(=O)C1,1
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,1
CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,1
CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1
C[N+](C)([O-])CCC=C1c2ccccc2C=Cc2c(Cl)cccc21,1
c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,1
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,1
OCc1ccccc1,1
CN1CCc2cc(Cl)c(O)cc2C(c2cc(Br)cc3c2OCC3)C1,1
CCOC(=O)CC(O)CC(O)C=CC1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,1
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,1
O=C(O)CCCCC1SCC2NC(=O)NC21,1
NCc1ccccc1Sc1ccccc1CO,1
O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,1
CC(=O)NCCCC(NC(C)=O)C(=O)O,1
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,1
CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,1
CC1(C)OC(=O)Nc2ccc(Br)cc21,1
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1
CC(C)C(Br)C(=O)NC(N)=O,1
BrC(Br)Br,1
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1
Cc1cc(Br)cc(C(N)=O)c1O,1
O=C1CC(c2cccc(Br)c2)C(=O)N1,1
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1
Nc1nc2c(ncn2CCC(O)CO)c(=O)[nH]1,1
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,1
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,1
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1
O=C(NCc1ccccc1)OCCO,1
CC(=O)Nc1ccc(OC(C)(C)C)cc1,1
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,1
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,1
CCCCC(CC)CNC(=O)CC(C)O,1
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,1
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,1
CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,1
CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,1
CC12CCC(CC1=O)C2(C)C,1
CCCCCC(=NOCCN)c1ccc(C)c(N)c1,1
CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,1
CCC(C)C(CC)C(=O)NC(N)=O,1
NC(=O)N1c2ccccc2C=Cc2ccccc21,1
CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,1
CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,1
C#CC(OC(N)=O)c1ccccc1,1
O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,1
NC(=O)CN1Cc2ccccc2OC1=O,1
CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
NS(=O)(=O)c1ccc(C(=O)O)cc1,1
CC(N)C(=O)c1ccccc1,1
O=C1CN(C(=O)CN2CC(c3ccc(Cl)cc3)CC2=O)CCN1,1
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,1
Cc1cc(C)c(=O)[nH]n1,1
CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,1
CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N,1
OC(O)C(Cl)(Cl)Cl,1
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,1
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1
ClC(Cl)Cl,1
CC(=O)OCC(=O)C1(O)CCC2C3CC(Cl)C4=CC(=O)C=CC4(C)C3C(=O)CC21C,1
O=C(O)c1cc(=O)c2ccccc2o1,1
Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,1
CC(C)NC1C2CCC(CC2)C1(O)c1ccc(Cl)c(Cl)c1,1
NNCC1CCCCC1,1
CC(C)C(O)C1CCCCC1,1
COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,1
COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,1
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1
CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1
CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,1
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,1
Clc1cccc(Cl)c1N=C1NCCO1,1
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl,1
CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,1
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,1
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)CO,1
CC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,1
CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,1
CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,1
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1
Cc1ncsc1CCCl,1
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1,1
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
CC12C=CC(=O)C=C1C(Cl)=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1
O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,1
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1
O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1
CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,1
CCC1CC(=O)C2Oc3c(OC)ccc4c3C23CCN(CC2CC2)C(C4)C13,1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,1
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,1
CN1C(=O)CCC1c1cccnc1,1
CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,1
CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1,1
CC=CC(=O)N(CC)C(CC)C(=O)N(C)C,1
O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,1
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,1
CC(=O)C1CCC2C3CC(O)C45CC4CCC5(C)C3CCC12C,1
CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1
NC(=O)C1c2ccccc2CCc2ccccc21,1
COC12C=CC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,1
CN(C)CCOC(=O)CCC1CCCCC1,1
OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1,1
O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,1
CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,1
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1
OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,1
CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,1
Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,1
O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,1
CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1
CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
Nc1ncc2ncn(COCCO)c2n1,1
CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,1
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,1
Cc1cccc(Cc2c[nH]cn2)c1C,1
c1ccc(C2CN3CCSC3=N2)cc1,1
c1ccc(C2CN=C3NCCN32)cc1,1
c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,1
CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(Cl)C12Cl,1
CC(=O)CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,1
ClCCl,1
CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC,1
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,1
Fc1ccc(C(CCCN2CCN(CCNc3ccccc3)CC2)c2ccc(F)cc2)cc1,1
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,1
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,1
CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,1
CC1(C)OC(=O)NC1=O,1
CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1
CC(Cc1ccccc1)N(C)C,1
O=C1CN2C(=O)CCC2N1,1
CCCCCCCCCC1(C)OCC(COC(N)=O)O1,1
CN(C)CCOC(c1ccccc1)c1ccccc1,1
CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1,1
COC12CCC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,1
CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,1
CC12NC(Cc3ccccc31)c1ccccc12,1
